"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Edats_quinquennals","Nombre"
2020,8,"Nou Barris",50,"les Roquetes","80-84 anys",25
2020,8,"Nou Barris",51,"Verdun","80-84 anys",21
2020,8,"Nou Barris",52,"la Prosperitat","80-84 anys",79
2020,8,"Nou Barris",53,"la Trinitat Nova","80-84 anys",10
2020,8,"Nou Barris",54,"Torre Baró","80-84 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","80-84 anys",17
2020,8,"Nou Barris",56,"Vallbona","80-84 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","80-84 anys",9
2020,9,"Sant Andreu",58,"Baró de Viver","80-84 anys",4
2020,9,"Sant Andreu",59,"el Bon Pastor","80-84 anys",28
2020,9,"Sant Andreu",60,"Sant Andreu","80-84 anys",94
2020,9,"Sant Andreu",61,"la Sagrera","80-84 anys",60
2020,9,"Sant Andreu",62,"el Congrés i els Indians","80-84 anys",19
2020,9,"Sant Andreu",63,"Navas","80-84 anys",45
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","80-84 anys",67
2020,10,"Sant Martí",65,"el Clot","80-84 anys",28
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","80-84 anys",28
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","80-84 anys",3
2020,10,"Sant Martí",68,"el Poblenou","80-84 anys",40
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","80-84 anys",19
2020,10,"Sant Martí",70,"el Besòs i el Maresme","80-84 anys",31
2020,10,"Sant Martí",71,"Provençals del Poblenou","80-84 anys",26
2020,10,"Sant Martí",72,"Sant Martí de Provençals","80-84 anys",48
2020,10,"Sant Martí",73,"la Verneda i la Pau","80-84 anys",68
2020,1,"Ciutat Vella",1,"el Raval","85-89 anys",74
2020,1,"Ciutat Vella",2,"el Barri Gòtic","85-89 anys",28
2020,1,"Ciutat Vella",3,"la Barceloneta","85-89 anys",46
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","85-89 anys",44
2020,2,"Eixample",5,"el Fort Pienc","85-89 anys",80
2020,2,"Eixample",6,"la Sagrada Família","85-89 anys",146
2020,2,"Eixample",7,"la Dreta de l'Eixample","85-89 anys",126
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","85-89 anys",102
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","85-89 anys",151
2020,2,"Eixample",10,"Sant Antoni","85-89 anys",115
2020,3,"Sants-Montjuïc",11,"el Poble Sec","85-89 anys",82
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","85-89 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","85-89 anys",87
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","85-89 anys",42
2020,3,"Sants-Montjuïc",15,"Hostafrancs","85-89 anys",40
2020,3,"Sants-Montjuïc",16,"la Bordeta","85-89 anys",64
2020,3,"Sants-Montjuïc",17,"Sants - Badal","85-89 anys",69
2020,3,"Sants-Montjuïc",18,"Sants","85-89 anys",103
2020,4,"Les Corts",19,"les Corts","85-89 anys",106
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","85-89 anys",54
2020,4,"Les Corts",21,"Pedralbes","85-89 anys",29
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","85-89 anys",13
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","85-89 anys",73
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","85-89 anys",48
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","85-89 anys",69
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","85-89 anys",114
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","85-89 anys",66
2020,6,"Gràcia",28,"Vallcarca i els Penitents","85-89 anys",49
2020,6,"Gràcia",29,"el Coll","85-89 anys",20
2020,6,"Gràcia",30,"la Salut","85-89 anys",36
2020,6,"Gràcia",31,"la Vila de Gràcia","85-89 anys",115
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","85-89 anys",86
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","85-89 anys",121
2020,7,"Horta-Guinardó",34,"Can Baró","85-89 anys",25
2020,7,"Horta-Guinardó",35,"el Guinardó","85-89 anys",120
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","85-89 anys",16
2020,7,"Horta-Guinardó",37,"el Carmel","85-89 anys",82
2020,7,"Horta-Guinardó",38,"la Teixonera","85-89 anys",25
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","85-89 anys",29
2020,7,"Horta-Guinardó",40,"Montbau","85-89 anys",41
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","85-89 anys",21
2020,7,"Horta-Guinardó",42,"la Clota","85-89 anys",1
2020,7,"Horta-Guinardó",43,"Horta","85-89 anys",111
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","85-89 anys",93
2020,8,"Nou Barris",45,"Porta","85-89 anys",113
2020,8,"Nou Barris",46,"el Turó de la Peira","85-89 anys",77
2020,8,"Nou Barris",47,"Can Peguera","85-89 anys",6
2020,8,"Nou Barris",48,"la Guineueta","85-89 anys",55
2020,8,"Nou Barris",49,"Canyelles","85-89 anys",17
2020,8,"Nou Barris",50,"les Roquetes","85-89 anys",30
2020,8,"Nou Barris",51,"Verdun","85-89 anys",31
2020,8,"Nou Barris",52,"la Prosperitat","85-89 anys",85
2020,8,"Nou Barris",53,"la Trinitat Nova","85-89 anys",29
2020,8,"Nou Barris",54,"Torre Baró","85-89 anys",8
2020,8,"Nou Barris",55,"Ciutat Meridiana","85-89 anys",20
2020,8,"Nou Barris",56,"Vallbona","85-89 anys",12
2020,9,"Sant Andreu",57,"la Trinitat Vella","85-89 anys",16
2020,9,"Sant Andreu",58,"Baró de Viver","85-89 anys",4
2020,9,"Sant Andreu",59,"el Bon Pastor","85-89 anys",33
2020,9,"Sant Andreu",60,"Sant Andreu","85-89 anys",143
2020,9,"Sant Andreu",61,"la Sagrera","85-89 anys",72
2020,9,"Sant Andreu",62,"el Congrés i els Indians","85-89 anys",52
2020,9,"Sant Andreu",63,"Navas","85-89 anys",67
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","85-89 anys",99
2020,10,"Sant Martí",65,"el Clot","85-89 anys",60
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","85-89 anys",50
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","85-89 anys",7
2020,10,"Sant Martí",68,"el Poblenou","85-89 anys",67
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","85-89 anys",20
2020,10,"Sant Martí",70,"el Besòs i el Maresme","85-89 anys",70
2020,10,"Sant Martí",71,"Provençals del Poblenou","85-89 anys",49
2020,10,"Sant Martí",72,"Sant Martí de Provençals","85-89 anys",83
2020,10,"Sant Martí",73,"la Verneda i la Pau","85-89 anys",76
2020,1,"Ciutat Vella",1,"el Raval","90-94 anys",57
2020,1,"Ciutat Vella",2,"el Barri Gòtic","90-94 anys",26
2020,1,"Ciutat Vella",3,"la Barceloneta","90-94 anys",37
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","90-94 anys",28
2020,2,"Eixample",5,"el Fort Pienc","90-94 anys",96
2020,2,"Eixample",6,"la Sagrada Família","90-94 anys",148
2020,2,"Eixample",7,"la Dreta de l'Eixample","90-94 anys",140
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","90-94 anys",96
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","90-94 anys",159
2020,2,"Eixample",10,"Sant Antoni","90-94 anys",95
2020,3,"Sants-Montjuïc",11,"el Poble Sec","90-94 anys",78
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","90-94 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","90-94 anys",51
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","90-94 anys",40
2020,3,"Sants-Montjuïc",15,"Hostafrancs","90-94 anys",29
2020,3,"Sants-Montjuïc",16,"la Bordeta","90-94 anys",62
2020,3,"Sants-Montjuïc",17,"Sants - Badal","90-94 anys",48
2020,3,"Sants-Montjuïc",18,"Sants","90-94 anys",89
2020,4,"Les Corts",19,"les Corts","90-94 anys",103
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","90-94 anys",50
2020,4,"Les Corts",21,"Pedralbes","90-94 anys",20
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","90-94 anys",8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","90-94 anys",88
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","90-94 anys",50
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","90-94 anys",57
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","90-94 anys",101
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","90-94 anys",56
2020,6,"Gràcia",28,"Vallcarca i els Penitents","90-94 anys",43
2020,6,"Gràcia",29,"el Coll","90-94 anys",16
2020,6,"Gràcia",30,"la Salut","90-94 anys",44
2020,6,"Gràcia",31,"la Vila de Gràcia","90-94 anys",127
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","90-94 anys",81
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","90-94 anys",139
2020,7,"Horta-Guinardó",34,"Can Baró","90-94 anys",21
2020,7,"Horta-Guinardó",35,"el Guinardó","90-94 anys",81
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","90-94 anys",22
2020,7,"Horta-Guinardó",37,"el Carmel","90-94 anys",64
2020,7,"Horta-Guinardó",38,"la Teixonera","90-94 anys",23
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","90-94 anys",30
2020,7,"Horta-Guinardó",40,"Montbau","90-94 anys",34
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","90-94 anys",18
2020,7,"Horta-Guinardó",42,"la Clota","90-94 anys",3
2020,7,"Horta-Guinardó",43,"Horta","90-94 anys",81
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","90-94 anys",68
2020,8,"Nou Barris",45,"Porta","90-94 anys",55
2020,8,"Nou Barris",46,"el Turó de la Peira","90-94 anys",66
2020,8,"Nou Barris",47,"Can Peguera","90-94 anys",4
2020,8,"Nou Barris",48,"la Guineueta","90-94 anys",37
2020,8,"Nou Barris",49,"Canyelles","90-94 anys",23
2020,8,"Nou Barris",50,"les Roquetes","90-94 anys",23
2020,8,"Nou Barris",51,"Verdun","90-94 anys",20
2020,8,"Nou Barris",52,"la Prosperitat","90-94 anys",51
2020,8,"Nou Barris",53,"la Trinitat Nova","90-94 anys",17
2020,8,"Nou Barris",54,"Torre Baró","90-94 anys",2
2020,8,"Nou Barris",55,"Ciutat Meridiana","90-94 anys",13
2020,8,"Nou Barris",56,"Vallbona","90-94 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","90-94 anys",13
2020,9,"Sant Andreu",58,"Baró de Viver","90-94 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","90-94 anys",26
2020,9,"Sant Andreu",60,"Sant Andreu","90-94 anys",112
2020,9,"Sant Andreu",61,"la Sagrera","90-94 anys",68
2020,9,"Sant Andreu",62,"el Congrés i els Indians","90-94 anys",53
2020,9,"Sant Andreu",63,"Navas","90-94 anys",61
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","90-94 anys",100
2020,10,"Sant Martí",65,"el Clot","90-94 anys",58
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","90-94 anys",27
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","90-94 anys",9
2020,10,"Sant Martí",68,"el Poblenou","90-94 anys",79
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","90-94 anys",19
2020,10,"Sant Martí",70,"el Besòs i el Maresme","90-94 anys",53
2020,10,"Sant Martí",71,"Provençals del Poblenou","90-94 anys",35
2020,10,"Sant Martí",72,"Sant Martí de Provençals","90-94 anys",70
2020,10,"Sant Martí",73,"la Verneda i la Pau","90-94 anys",63
2020,1,"Ciutat Vella",1,"el Raval","95-99 anys",21
2020,1,"Ciutat Vella",2,"el Barri Gòtic","95-99 anys",11
2020,1,"Ciutat Vella",3,"la Barceloneta","95-99 anys",11
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","95-99 anys",15
2020,2,"Eixample",5,"el Fort Pienc","95-99 anys",46
2020,2,"Eixample",6,"la Sagrada Família","95-99 anys",71
2020,2,"Eixample",7,"la Dreta de l'Eixample","95-99 anys",77
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","95-99 anys",69
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","95-99 anys",72
2020,2,"Eixample",10,"Sant Antoni","95-99 anys",55
2020,3,"Sants-Montjuïc",11,"el Poble Sec","95-99 anys",25
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","95-99 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","95-99 anys",18
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","95-99 anys",18
2020,3,"Sants-Montjuïc",15,"Hostafrancs","95-99 anys",14
2020,3,"Sants-Montjuïc",16,"la Bordeta","95-99 anys",24
2020,3,"Sants-Montjuïc",17,"Sants - Badal","95-99 anys",19
2020,3,"Sants-Montjuïc",18,"Sants","95-99 anys",40
2020,4,"Les Corts",19,"les Corts","95-99 anys",54
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","95-99 anys",19
2020,4,"Les Corts",21,"Pedralbes","95-99 anys",13
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","95-99 anys",1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","95-99 anys",55
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","95-99 anys",15
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","95-99 anys",34
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","95-99 anys",64
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","95-99 anys",29
2020,6,"Gràcia",28,"Vallcarca i els Penitents","95-99 anys",24
2020,6,"Gràcia",29,"el Coll","95-99 anys",5
2020,6,"Gràcia",30,"la Salut","95-99 anys",15
2020,6,"Gràcia",31,"la Vila de Gràcia","95-99 anys",60
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","95-99 anys",33
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","95-99 anys",56
2020,7,"Horta-Guinardó",34,"Can Baró","95-99 anys",10
2020,7,"Horta-Guinardó",35,"el Guinardó","95-99 anys",42
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","95-99 anys",11
2020,7,"Horta-Guinardó",37,"el Carmel","95-99 anys",23
2020,7,"Horta-Guinardó",38,"la Teixonera","95-99 anys",5
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","95-99 anys",9
2020,7,"Horta-Guinardó",40,"Montbau","95-99 anys",25
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","95-99 anys",6
2020,7,"Horta-Guinardó",42,"la Clota","95-99 anys",2
2020,7,"Horta-Guinardó",43,"Horta","95-99 anys",40
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","95-99 anys",34
2020,8,"Nou Barris",45,"Porta","95-99 anys",24
2020,8,"Nou Barris",46,"el Turó de la Peira","95-99 anys",30
2020,8,"Nou Barris",47,"Can Peguera","95-99 anys",2
2020,8,"Nou Barris",48,"la Guineueta","95-99 anys",13
2020,8,"Nou Barris",49,"Canyelles","95-99 anys",8
2020,8,"Nou Barris",50,"les Roquetes","95-99 anys",10
2020,8,"Nou Barris",51,"Verdun","95-99 anys",11
2020,8,"Nou Barris",52,"la Prosperitat","95-99 anys",15
2020,8,"Nou Barris",53,"la Trinitat Nova","95-99 anys",11
2020,8,"Nou Barris",54,"Torre Baró","95-99 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","95-99 anys",2
2020,8,"Nou Barris",56,"Vallbona","95-99 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","95-99 anys",1
2020,9,"Sant Andreu",58,"Baró de Viver","95-99 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","95-99 anys",4
2020,9,"Sant Andreu",60,"Sant Andreu","95-99 anys",54
2020,9,"Sant Andreu",61,"la Sagrera","95-99 anys",25
2020,9,"Sant Andreu",62,"el Congrés i els Indians","95-99 anys",23
2020,9,"Sant Andreu",63,"Navas","95-99 anys",21
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","95-99 anys",52
2020,10,"Sant Martí",65,"el Clot","95-99 anys",25
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","95-99 anys",18
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","95-99 anys",3
2020,10,"Sant Martí",68,"el Poblenou","95-99 anys",42
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","95-99 anys",5
2020,10,"Sant Martí",70,"el Besòs i el Maresme","95-99 anys",18
2020,10,"Sant Martí",71,"Provençals del Poblenou","95-99 anys",13
2020,10,"Sant Martí",72,"Sant Martí de Provençals","95-99 anys",21
2020,10,"Sant Martí",73,"la Verneda i la Pau","95-99 anys",20
2020,1,"Ciutat Vella",1,"el Raval","100 anys i més",3
2020,1,"Ciutat Vella",2,"el Barri Gòtic","100 anys i més",3
2020,1,"Ciutat Vella",3,"la Barceloneta","100 anys i més",1
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","100 anys i més",3
2020,2,"Eixample",5,"el Fort Pienc","100 anys i més",9
2020,2,"Eixample",6,"la Sagrada Família","100 anys i més",21
2020,2,"Eixample",7,"la Dreta de l'Eixample","100 anys i més",23
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","100 anys i més",10
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","100 anys i més",14
2020,2,"Eixample",10,"Sant Antoni","100 anys i més",9
2020,3,"Sants-Montjuïc",11,"el Poble Sec","100 anys i més",5
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","100 anys i més",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","100 anys i més",2
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","100 anys i més",4
2020,3,"Sants-Montjuïc",15,"Hostafrancs","100 anys i més",1
2020,3,"Sants-Montjuïc",16,"la Bordeta","100 anys i més",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal","100 anys i més",2
2020,3,"Sants-Montjuïc",18,"Sants","100 anys i més",5
2020,4,"Les Corts",19,"les Corts","100 anys i més",12
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","100 anys i més",8
2020,4,"Les Corts",21,"Pedralbes","100 anys i més",4
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","100 anys i més",20
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","100 anys i més",8
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","100 anys i més",9
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","100 anys i més",20
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","100 anys i més",6
2020,6,"Gràcia",28,"Vallcarca i els Penitents","100 anys i més",4
2020,6,"Gràcia",29,"el Coll","100 anys i més",2
2020,6,"Gràcia",30,"la Salut","100 anys i més",5
2020,6,"Gràcia",31,"la Vila de Gràcia","100 anys i més",15
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","100 anys i més",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","100 anys i més",12
2020,7,"Horta-Guinardó",34,"Can Baró","100 anys i més",1
2020,7,"Horta-Guinardó",35,"el Guinardó","100 anys i més",6
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","100 anys i més",4
2020,7,"Horta-Guinardó",37,"el Carmel","100 anys i més",2
2020,7,"Horta-Guinardó",38,"la Teixonera","100 anys i més",2
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","100 anys i més",1
2020,7,"Horta-Guinardó",40,"Montbau","100 anys i més",2
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","100 anys i més",2
2020,7,"Horta-Guinardó",42,"la Clota","100 anys i més",0
2020,7,"Horta-Guinardó",43,"Horta","100 anys i més",6
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","100 anys i més",5
2020,8,"Nou Barris",45,"Porta","100 anys i més",6
2020,8,"Nou Barris",46,"el Turó de la Peira","100 anys i més",1
2020,8,"Nou Barris",47,"Can Peguera","100 anys i més",0
2020,8,"Nou Barris",48,"la Guineueta","100 anys i més",0
2020,8,"Nou Barris",49,"Canyelles","100 anys i més",0
2020,8,"Nou Barris",50,"les Roquetes","100 anys i més",2
2020,8,"Nou Barris",51,"Verdun","100 anys i més",3
2020,8,"Nou Barris",52,"la Prosperitat","100 anys i més",3
2020,8,"Nou Barris",53,"la Trinitat Nova","100 anys i més",1
2020,8,"Nou Barris",54,"Torre Baró","100 anys i més",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","100 anys i més",1
2020,8,"Nou Barris",56,"Vallbona","100 anys i més",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","100 anys i més",0
2020,9,"Sant Andreu",58,"Baró de Viver","100 anys i més",0
2020,9,"Sant Andreu",59,"el Bon Pastor","100 anys i més",2
2020,9,"Sant Andreu",60,"Sant Andreu","100 anys i més",8
2020,9,"Sant Andreu",61,"la Sagrera","100 anys i més",4
2020,9,"Sant Andreu",62,"el Congrés i els Indians","100 anys i més",2
2020,9,"Sant Andreu",63,"Navas","100 anys i més",8
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","100 anys i més",9
2020,10,"Sant Martí",65,"el Clot","100 anys i més",3
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","100 anys i més",4
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","100 anys i més",3
2020,10,"Sant Martí",68,"el Poblenou","100 anys i més",3
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","100 anys i més",0
2020,10,"Sant Martí",70,"el Besòs i el Maresme","100 anys i més",1
2020,10,"Sant Martí",71,"Provençals del Poblenou","100 anys i més",1
2020,10,"Sant Martí",72,"Sant Martí de Provençals","100 anys i més",4
2020,10,"Sant Martí",73,"la Verneda i la Pau","100 anys i més",6